2026-01-16 14:54:31,591 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:31,591 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:31,799 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:31,800 - __main__ - INFO - Total existing PMIDs: 140
2026-01-16 14:54:31,800 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:31,801 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:31,818 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:31,818 - __main__ - INFO - Total existing PMIDs: 140
2026-01-16 14:54:31,862 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:31,862 - __main__ - INFO - Starting scrape...
2026-01-16 14:54:31,862 - __main__ - INFO - Scraper will check for duplicates against 140 existing PMIDs
2026-01-16 14:54:31,862 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:31,863 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:31,881 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:31,882 - __main__ - INFO - Total existing PMIDs: 140
2026-01-16 14:54:31,882 - __main__ - INFO - Running query 1/5: ("knee osteoarthritis"[Title/Abstract] OR "knee OA"[Title/Abstract] OR "Osteoart...
2026-01-16 14:54:32,882 - scripts.pubmed_scraper - INFO - Found 5000 articles matching query
2026-01-16 14:54:45,049 - scripts.pubmed_scraper - INFO - Article 31498654 already exists with full details, skipping
2026-01-16 14:54:45,050 - scripts.pubmed_scraper - INFO - Article 31471257 already exists with full details, skipping
2026-01-16 14:54:45,051 - scripts.pubmed_scraper - INFO - Article 31466661 already exists with full details, skipping
2026-01-16 14:54:45,052 - scripts.pubmed_scraper - INFO - Article 31466659 already exists with full details, skipping
2026-01-16 14:54:45,053 - scripts.pubmed_scraper - INFO - Article 31434142 already exists with full details, skipping
2026-01-16 14:54:45,056 - scripts.pubmed_scraper - INFO - Article 31432161 already exists with full details, skipping
2026-01-16 14:54:45,057 - scripts.pubmed_scraper - INFO - Article 31402093 already exists with full details, skipping
2026-01-16 14:54:45,058 - scripts.pubmed_scraper - INFO - Article 31340892 already exists with full details, skipping
2026-01-16 14:54:45,059 - scripts.pubmed_scraper - INFO - Article 31324354 already exists with full details, skipping
2026-01-16 14:54:45,062 - scripts.pubmed_scraper - INFO - Article 31285091 already exists with full details, skipping
2026-01-16 14:54:45,063 - scripts.pubmed_scraper - INFO - Article 31285089 already exists with full details, skipping
2026-01-16 14:54:45,064 - scripts.pubmed_scraper - INFO - Article 31282252 already exists with full details, skipping
2026-01-16 14:54:45,065 - scripts.pubmed_scraper - INFO - Article 31279768 already exists with full details, skipping
2026-01-16 14:54:45,066 - scripts.pubmed_scraper - INFO - Article 31279600 already exists with full details, skipping
2026-01-16 14:54:45,067 - scripts.pubmed_scraper - INFO - Article 31269876 already exists with full details, skipping
2026-01-16 14:54:45,068 - scripts.pubmed_scraper - INFO - Article 31269851 already exists with full details, skipping
2026-01-16 14:54:45,070 - scripts.pubmed_scraper - INFO - Article 31262620 already exists with full details, skipping
2026-01-16 14:54:45,075 - scripts.pubmed_scraper - INFO - Article 31255408 already exists with full details, skipping
2026-01-16 14:54:45,077 - scripts.pubmed_scraper - INFO - Article 31253450 already exists with full details, skipping
2026-01-16 14:54:45,078 - scripts.pubmed_scraper - INFO - Article 31251985 already exists with full details, skipping
2026-01-16 14:54:45,080 - scripts.pubmed_scraper - INFO - Article 31210081 already exists with full details, skipping
2026-01-16 14:54:45,081 - scripts.pubmed_scraper - INFO - Article 31210080 already exists with full details, skipping
2026-01-16 14:54:45,082 - scripts.pubmed_scraper - INFO - Article 31208931 already exists with full details, skipping
2026-01-16 14:54:45,087 - scripts.pubmed_scraper - INFO - Article 31204182 already exists with full details, skipping
2026-01-16 14:54:45,089 - scripts.pubmed_scraper - INFO - Article 31202639 already exists with full details, skipping
2026-01-16 14:54:45,090 - scripts.pubmed_scraper - INFO - Article 31200343 already exists with full details, skipping
2026-01-16 14:54:45,092 - scripts.pubmed_scraper - INFO - Article 31186182 already exists with full details, skipping
2026-01-16 14:54:45,093 - scripts.pubmed_scraper - INFO - Article 31181261 already exists with full details, skipping
2026-01-16 14:54:45,095 - scripts.pubmed_scraper - INFO - Article 31176661 already exists with full details, skipping
2026-01-16 14:54:45,099 - scripts.pubmed_scraper - INFO - Article 31161609 already exists with full details, skipping
2026-01-16 14:54:45,101 - scripts.pubmed_scraper - INFO - Article 31119383 already exists with full details, skipping
2026-01-16 14:54:45,103 - scripts.pubmed_scraper - INFO - Article 31096046 already exists with full details, skipping
2026-01-16 14:54:45,105 - scripts.pubmed_scraper - INFO - Article 31094710 already exists with full details, skipping
2026-01-16 14:54:45,107 - scripts.pubmed_scraper - INFO - Article 30910705 already exists with full details, skipping
2026-01-16 14:54:45,111 - scripts.pubmed_scraper - INFO - Article 30888480 already exists with full details, skipping
2026-01-16 14:54:45,112 - scripts.pubmed_scraper - INFO - Article 30539221 already exists with full details, skipping
2026-01-16 14:54:45,116 - scripts.pubmed_scraper - INFO - Article 30414605 already exists with full details, skipping
2026-01-16 14:54:45,117 - scripts.pubmed_scraper - INFO - Article 30414167 already exists with full details, skipping
2026-01-16 14:54:45,118 - scripts.pubmed_scraper - INFO - Article 30414165 already exists with full details, skipping
2026-01-16 14:54:45,120 - scripts.pubmed_scraper - INFO - Article 30396203 already exists with full details, skipping
2026-01-16 14:54:45,121 - scripts.pubmed_scraper - INFO - Article 30302495 already exists with full details, skipping
2026-01-16 14:54:45,122 - scripts.pubmed_scraper - INFO - Article 30282100 already exists with full details, skipping
2026-01-16 14:54:45,124 - scripts.pubmed_scraper - INFO - Article 29779404 already exists with full details, skipping
2026-01-16 14:54:45,125 - scripts.pubmed_scraper - INFO - Article 29205992 already exists with full details, skipping
2026-01-16 14:54:45,127 - scripts.pubmed_scraper - INFO - Article 31662989 already exists with full details, skipping
2026-01-16 14:54:45,129 - scripts.pubmed_scraper - INFO - Article 31557169 already exists with full details, skipping
2026-01-16 14:54:45,130 - scripts.pubmed_scraper - INFO - Article 31551388 already exists with full details, skipping
2026-01-16 14:54:45,132 - scripts.pubmed_scraper - INFO - Article 31551381 already exists with full details, skipping
2026-01-16 14:54:45,133 - scripts.pubmed_scraper - INFO - Article 31542769 already exists with full details, skipping
2026-01-16 14:54:45,134 - scripts.pubmed_scraper - INFO - Article 31567803 already exists with full details, skipping
2026-01-16 14:54:45,135 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:45,135 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:45,153 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:45,153 - __main__ - INFO - Total existing PMIDs: 140
2026-01-16 14:54:45,156 - scripts.pubmed_scraper - INFO - Article 31567801 already exists with full details, skipping
2026-01-16 14:54:45,157 - scripts.pubmed_scraper - INFO - Article 31527208 already exists with full details, skipping
2026-01-16 14:54:45,160 - scripts.pubmed_scraper - INFO - Article 30624304 already exists with full details, skipping
2026-01-16 14:54:45,161 - scripts.pubmed_scraper - INFO - Article 31521139 already exists with full details, skipping
2026-01-16 14:54:45,162 - scripts.pubmed_scraper - INFO - Article 31511076 already exists with full details, skipping
2026-01-16 14:54:45,163 - scripts.pubmed_scraper - INFO - Article 31494601 already exists with full details, skipping
2026-01-16 14:54:45,165 - scripts.pubmed_scraper - INFO - Article 31492137 already exists with full details, skipping
2026-01-16 14:54:45,168 - scripts.pubmed_scraper - INFO - Article 31488177 already exists with full details, skipping
2026-01-16 14:54:45,169 - scripts.pubmed_scraper - INFO - Article 31483401 already exists with full details, skipping
2026-01-16 14:54:45,170 - scripts.pubmed_scraper - INFO - Article 31483396 already exists with full details, skipping
2026-01-16 14:54:45,173 - scripts.pubmed_scraper - INFO - Article 31481049 already exists with full details, skipping
2026-01-16 14:54:45,176 - scripts.pubmed_scraper - INFO - Article 31477077 already exists with full details, skipping
2026-01-16 14:54:45,178 - scripts.pubmed_scraper - INFO - Article 31635527 already exists with full details, skipping
2026-01-16 14:54:45,179 - scripts.pubmed_scraper - INFO - Article 31561648 already exists with full details, skipping
2026-01-16 14:54:45,181 - scripts.pubmed_scraper - INFO - Article 31554469 already exists with full details, skipping
2026-01-16 14:54:45,183 - scripts.pubmed_scraper - INFO - Article 31496426 already exists with full details, skipping
2026-01-16 14:54:45,183 - scripts.pubmed_scraper - INFO - Article 31490373 already exists with full details, skipping
2026-01-16 14:54:45,187 - scripts.pubmed_scraper - INFO - Article 31487480 already exists with full details, skipping
2026-01-16 14:54:45,189 - scripts.pubmed_scraper - INFO - Article 31475048 already exists with full details, skipping
2026-01-16 14:54:45,191 - scripts.pubmed_scraper - INFO - Article 31474149 already exists with full details, skipping
2026-01-16 14:54:45,192 - scripts.pubmed_scraper - INFO - Article 31474146 already exists with full details, skipping
2026-01-16 14:54:45,194 - scripts.pubmed_scraper - INFO - Article 31401372 already exists with full details, skipping
2026-01-16 14:54:45,196 - scripts.pubmed_scraper - INFO - Article 31255405 already exists with full details, skipping
2026-01-16 14:54:45,199 - scripts.pubmed_scraper - INFO - Article 31221491 already exists with full details, skipping
2026-01-16 14:54:45,200 - scripts.pubmed_scraper - INFO - Article 31219844 already exists with full details, skipping
2026-01-16 14:54:45,202 - scripts.pubmed_scraper - INFO - Article 31209613 already exists with full details, skipping
2026-01-16 14:54:45,204 - scripts.pubmed_scraper - INFO - Article 31192807 already exists with full details, skipping
2026-01-16 14:54:45,206 - scripts.pubmed_scraper - INFO - Article 31140980 already exists with full details, skipping
2026-01-16 14:54:45,208 - scripts.pubmed_scraper - INFO - Article 31138501 already exists with full details, skipping
2026-01-16 14:54:45,209 - scripts.pubmed_scraper - INFO - Article 31126775 already exists with full details, skipping
2026-01-16 14:54:45,209 - scripts.pubmed_scraper - INFO - Article 31107337 already exists with full details, skipping
2026-01-16 14:54:45,210 - scripts.pubmed_scraper - INFO - Article 31104838 already exists with full details, skipping
2026-01-16 14:54:45,211 - scripts.pubmed_scraper - INFO - Article 31104836 already exists with full details, skipping
2026-01-16 14:54:45,211 - scripts.pubmed_scraper - INFO - Article 31072747 already exists with full details, skipping
2026-01-16 14:54:45,212 - scripts.pubmed_scraper - INFO - Article 31062252 already exists with full details, skipping
2026-01-16 14:54:45,214 - scripts.pubmed_scraper - INFO - Article 30853398 already exists with full details, skipping
2026-01-16 14:54:45,216 - scripts.pubmed_scraper - INFO - Article 30542742 already exists with full details, skipping
2026-01-16 14:54:45,219 - scripts.pubmed_scraper - INFO - Article 30421868 already exists with full details, skipping
2026-01-16 14:54:45,222 - scripts.pubmed_scraper - INFO - Article 30353208 already exists with full details, skipping
2026-01-16 14:54:45,224 - scripts.pubmed_scraper - INFO - Article 30281207 already exists with full details, skipping
2026-01-16 14:54:45,226 - scripts.pubmed_scraper - INFO - Article 30215100 already exists with full details, skipping
2026-01-16 14:54:45,229 - scripts.pubmed_scraper - INFO - Article 30189434 already exists with full details, skipping
2026-01-16 14:54:45,232 - scripts.pubmed_scraper - INFO - Article 29128879 already exists with full details, skipping
2026-01-16 14:54:45,233 - scripts.pubmed_scraper - INFO - Article 31326136 already exists with full details, skipping
2026-01-16 14:54:45,235 - scripts.pubmed_scraper - INFO - Article 31326135 already exists with full details, skipping
2026-01-16 14:54:45,237 - scripts.pubmed_scraper - INFO - Article 31464637 already exists with full details, skipping
2026-01-16 14:54:45,241 - scripts.pubmed_scraper - INFO - Article 31439039 already exists with full details, skipping
2026-01-16 14:54:45,242 - scripts.pubmed_scraper - INFO - Article 31436656 already exists with full details, skipping
2026-01-16 14:54:45,244 - scripts.pubmed_scraper - INFO - Article 31409300 already exists with full details, skipping
2026-01-16 14:54:45,245 - scripts.pubmed_scraper - INFO - Article 31496670 already exists with full details, skipping
2026-01-16 14:54:45,246 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:45,246 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:45,264 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:45,265 - __main__ - INFO - Total existing PMIDs: 140
2026-01-16 14:54:45,266 - scripts.pubmed_scraper - INFO - Article 31391055 already exists with full details, skipping
2026-01-16 14:54:45,269 - scripts.pubmed_scraper - INFO - Article 31464939 already exists with full details, skipping
2026-01-16 14:54:45,272 - scripts.pubmed_scraper - INFO - Article 31441836 already exists with full details, skipping
2026-01-16 14:54:45,275 - scripts.pubmed_scraper - INFO - Article 31431771 already exists with full details, skipping
2026-01-16 14:54:45,276 - scripts.pubmed_scraper - INFO - Article 31395787 already exists with full details, skipping
2026-01-16 14:54:45,279 - scripts.pubmed_scraper - INFO - Article 31395181 already exists with full details, skipping
2026-01-16 14:54:45,280 - scripts.pubmed_scraper - INFO - Article 31375622 already exists with full details, skipping
2026-01-16 14:54:45,282 - scripts.pubmed_scraper - INFO - Article 31362561 already exists with full details, skipping
2026-01-16 14:54:45,283 - scripts.pubmed_scraper - INFO - Article 31362558 already exists with full details, skipping
2026-01-16 14:54:45,285 - scripts.pubmed_scraper - INFO - Article 31362550 already exists with full details, skipping
2026-01-16 14:54:45,288 - scripts.pubmed_scraper - INFO - Article 31362549 already exists with full details, skipping
2026-01-16 14:54:45,290 - scripts.pubmed_scraper - INFO - Article 31291853 already exists with full details, skipping
2026-01-16 14:54:45,291 - scripts.pubmed_scraper - INFO - Article 31291852 already exists with full details, skipping
2026-01-16 14:54:45,293 - scripts.pubmed_scraper - INFO - Article 31272918 already exists with full details, skipping
2026-01-16 14:54:45,295 - scripts.pubmed_scraper - INFO - Article 31242515 already exists with full details, skipping
2026-01-16 14:54:45,296 - scripts.pubmed_scraper - INFO - Article 31238189 already exists with full details, skipping
2026-01-16 14:54:45,298 - scripts.pubmed_scraper - INFO - Article 31182346 already exists with full details, skipping
2026-01-16 14:54:45,299 - scripts.pubmed_scraper - INFO - Article 31174980 already exists with full details, skipping
2026-01-16 14:54:45,300 - scripts.pubmed_scraper - INFO - Article 31155459 already exists with full details, skipping
